accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,host_is_superhost,host_total_listings_count,host_identity_verified,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_value,latitude,longitude,host_days_active,host_years_active,people_per_bedroom,has_picture,img_resnet_0,img_resnet_1,img_resnet_2,img_resnet_3,img_resnet_4,img_resnet_5,img_resnet_6,img_resnet_7,img_resnet_8,img_resnet_9,img_resnet_10,img_resnet_11,img_resnet_12,img_resnet_13,img_resnet_14,img_resnet_15,img_resnet_16,img_resnet_17,img_resnet_18,img_resnet_19,img_resnet_20,img_resnet_21,img_resnet_22,img_resnet_23,img_resnet_24,img_resnet_25,img_resnet_26,img_resnet_27,img_resnet_28,img_resnet_29,img_resnet_30,img_resnet_31,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_heating,has_tv,has_washer,has_dryer,has_iron,has_hair_dryer,has_essentials,has_smoke_alarm,has_carbon_monoxide_alarm,has_first_aid_kit,has_fire_extinguisher,has_security_cameras,has_lockbox,has_private_entrance,has_refrigerator,has_microwave,has_oven,has_dishwasher,has_coffee_maker,has_dining_table,has_cookware,has_blender,has_toaster,has_kettle,has_shampoo,has_conditioner,has_body_soap,has_hot_water,has_bathtub,has_bidet,has_bathroom_essentials,has_bed_linens,has_extra_pillows,has_hangers,has_closet,has_desk,has_chair,has_sofa,has_blackout_curtains,has_dedicated_workspace,has_laptop_friendly,has_ethernet,has_printer,has_monitor,has_sound_system,has_game_console,has_books,has_board_games,has_music,has_balcony,has_garden,has_bbq_grill,has_outdoor_furniture,has_beach_access,has_mountain_view,has_city_view,has_garden_view,has_pool,has_hot_tub,has_gym,has_sauna,has_concierge,has_room_service,has_luxury_toiletries,has_wine_cooler,has_free_parking,has_paid_parking,has_ev_charger,has_public_transport,has_bicycle,has_airport_shuttle,has_family_friendly,has_crib,has_high_chair,has_baby_bath,has_step_free_access,has_wide_doorways,has_accessible_bathroom,has_pets_allowed,has_pet_bowls,has_pet_bed,has_fan,has_fireplace,has_humidifier,has_air_purifier,has_mosquito_net,basic_amenities_count,safety_amenities_count,kitchen_dining_amenities_count,bathroom_amenities_count,bedroom_living_amenities_count,internet_office_amenities_count,entertainment_amenities_count,outdoor_recreation_amenities_count,luxury_amenities_count,transport_location_amenities_count,family_accessibility_amenities_count,pet_amenities_count,climate_environment_amenities_count,basic_amenities_score,luxury_amenities_score,convenience_amenities_score,name_length,name_word_count,name_luxury_score,name_location_score,name_mentions_apartment,name_mentions_house,name_mentions_studio,name_mentions_loft,name_mentions_room,name_comfort_score,name_mentions_private,name_mentions_entire,name_view_score,name_mentions_central,name_mentions_modern,desc_length,desc_word_count,desc_sentence_count,avg_word_length,desc_readability,desc_sentiment_score,desc_luxury_mentions,desc_location_mentions,desc_transport_mentions,desc_experience_mentions,desc_facility_mentions,desc_business_mentions,desc_safety_mentions,desc_cleanliness_mentions,desc_comfort_mentions,desc_view_mentions,desc_activity_mentions,desc_food_mentions,desc_family_mentions,desc_romantic_mentions,desc_exclamation_count,desc_question_count,desc_caps_ratio,desc_number_count,name_bert_0,desc_bert_0,name_bert_1,desc_bert_1,name_bert_2,desc_bert_2,name_bert_3,desc_bert_3,name_bert_4,desc_bert_4,name_bert_5,desc_bert_5,name_bert_6,desc_bert_6,name_bert_7,desc_bert_7,name_bert_8,desc_bert_8,name_bert_9,desc_bert_9,name_bert_10,desc_bert_10,name_bert_11,desc_bert_11,name_bert_12,desc_bert_12,name_bert_13,desc_bert_13,name_bert_14,desc_bert_14,name_bert_15,desc_bert_15,name_bert_16,desc_bert_16,name_bert_17,desc_bert_17,name_bert_18,desc_bert_18,name_bert_19,desc_bert_19,name_bert_20,desc_bert_20,name_bert_21,desc_bert_21,name_bert_22,desc_bert_22,name_bert_23,desc_bert_23,name_bert_24,desc_bert_24,name_bert_25,desc_bert_25,name_bert_26,desc_bert_26,name_bert_27,desc_bert_27,name_bert_28,desc_bert_28,name_bert_29,desc_bert_29,name_bert_30,desc_bert_30,name_bert_31,desc_bert_31,overall_text_quality,text_quality_percentile,host_response_time_encoded,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_grouped_Entire condo,property_type_grouped_Entire cottage,property_type_grouped_Entire guesthouse,property_type_grouped_Entire home,property_type_grouped_Entire rental unit,property_type_grouped_Entire serviced apartment,property_type_grouped_Entire townhouse,property_type_grouped_Other,property_type_grouped_Private room,property_type_grouped_Private room in bed and breakfast,property_type_grouped_Private room in condo,property_type_grouped_Private room in home,property_type_grouped_Private room in rental unit,property_type_grouped_Private room in townhouse,property_type_grouped_Room in aparthotel,property_type_grouped_Room in hotel,text_quality_category_Average,text_quality_category_Basic,text_quality_category_Exceptional,text_quality_category_Good,text_quality_category_High,text_quality_category_Premium
3.0,1.5,2.0,2.0,58.0,86,4.92,4.93,4.68,True,3.0,True,4.91,4.96,4.92,4.88,53.50153,-2.26249,5203.0,14.245037645448322,1.5,1,0.4586013202598204,-1.229910793776017,-3.3768444896000407,0.49372140828078515,2.4051420849093144,1.5417992723547431,-1.809671943223329,1.96078519234104,-2.0641909136789,-2.2707006909507634,-0.06323257242577839,3.488733146806191,-3.4352136167717777,1.7602854497885922,2.12133458858974,1.8475892408333043,-0.43047391486796754,0.7569746332027242,1.4832490864290984,0.08301095335402314,0.06463523254703935,3.2560474129746497,-0.25529424179515886,1.7549264000959397,-0.2146939316100469,-0.9653266591238557,0.36087423549302583,-0.6617195131443978,-0.3581094487719531,0.051029624862245104,-2.1321912741956095,-1.5978281250883466,47,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,6,7,4,5,1,1,3,1,1,0,0,0,5,1,1,34,6,0,0,False,False,False,False,True,0,False,False,0,False,True,248,43,3,4.767441860465116,50.630852713178314,0.0,0,0,0,0,3,0,1,0,1,2,0,1,0,1,0,0,0.016129032258064516,3,1.7369289,-0.531667941109271,-0.87556297,-0.30732704075492173,-0.002429855,1.9585355734458063,-0.70750844,-1.42142420377399,0.18663199,-1.1014488984276927,-1.3728403,1.3312356162685837,0.39807546,-0.29935722145801436,-0.2677868,0.536085281794964,-0.65471816,-0.16033679391188094,-0.0009975164,-0.8628016226783181,-1.3398943,-1.275958406834051,-0.24019256,0.1866559213761564,-0.0757726,0.15043707461622013,-0.49296772,-0.20696090228632946,0.4243059,-0.018810188602990875,0.05124194,-0.06455152957324875,-0.21266958,0.07542742841189709,-0.29260668,-0.052610886181855054,0.6498604,-0.06481619881246484,0.5722237,-0.004637693974775594,0.10507503,-0.3139497376547053,-0.53760105,-0.1656632586458148,-0.14506052,0.24183331605517683,-0.5025275,0.17755369409147428,-0.22458294,-0.025386961763627557,-0.33417812,-0.04564342950061816,1.2365204,-0.4198469024208711,-0.16042928,-0.2243471949363514,-0.017545598,-0.679370879422235,-0.34656742,-0.05036887480796661,-0.13169225,0.18077609082660653,-0.022566617,-0.26993344940922714,13.875,39.417632785117284,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.0,1.0,1.0,1.0,75.0,10,5.0,4.9,4.8,False,1.0,False,5.0,5.0,5.0,5.0,53.56271,-2.21824,5043.0,13.806981519507186,2.0,1,2.093965275692202,3.5975305885612525,0.3190302814102221,-0.2815845806141619,0.4339223880879362,-2.1965658854247208,-0.15878505964053397,-2.3227137386255046,0.5558162316696512,2.4867573392751963,2.127521817212326,-2.5639230462548546,1.1366697035226743,1.9523000554143217,-3.1413923493458866,0.061430337642222554,-2.1769064304063157,3.1361993156648804,0.5419511151609889,3.0652627660036025,-1.595150463165993,0.7168169040928349,1.6315729509653167,0.026821150815080266,0.7506383146398654,1.3961677576993767,1.9802357503200634,-0.38001553801947924,0.3378282998821126,-1.7845360000556758,-2.356908832587039,-2.125992066765152,22,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9,3,0,2,1,0,0,0,1,1,0,1,0,5,1,3,31,5,1,0,False,True,False,False,True,0,False,False,0,False,False,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.94332004,10.947395524447852,-2.4145927,2.729951246191532,-0.081513904,1.5573596076438665,0.3028144,1.5498059455927438,1.493207,-0.3158607245319181,-0.90483,-0.1807207738701463,0.8272151,0.6885723340326317,-0.19597258,0.48582123044675973,-0.5231168,-0.15580667955293445,0.35469824,-0.049248266149087984,-0.5078031,-0.04673656649037515,-0.3148207,0.1438561587018472,-0.4098787,-0.06400112849469618,-0.041938946,0.07291951950272733,0.12521811,-0.043214995106543246,-0.08322559,0.1753907725644668,0.31491506,0.22811776830809263,-0.5369961,0.07332831157766885,-0.23234063,-0.01578909696918996,0.19246997,0.06391466690294892,-0.13010997,0.027055107818483057,0.029537251,-0.015084615269676782,-0.07318891,0.08201085862671152,-0.3320672,0.05275084322603021,0.0072659147,0.005306016605475035,0.17237423,0.08818740731715456,-0.13876244,0.0037142658171444424,-0.17710903,0.02288065544909431,-0.125169,-0.023344778045876508,0.22243874,-0.015231696192080493,0.6048105,0.0049425845106193435,0.01116072,-0.006700210874590391,10.125,12.27419789700728,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.0,1.0,1.0,1.0,38.0,65,4.66,4.27,4.81,False,6.0,True,4.75,4.78,4.86,4.65,53.48411,-2.22919,5005.0,13.702943189596168,1.0,1,-0.4513198081400403,-2.3807464771113955,-4.303792013736286,1.0857355941865576,3.681029544743163,0.7545571933186574,-1.8947483535706477,3.6679841209657895,-3.151575819169021,0.5349934878674207,2.2110228339039755,3.6779862826148637,-0.501127496524916,0.8042440714949054,-0.6994645532348231,0.6669619872879837,-0.7425120616416706,-2.1729419422972205,0.040621211885535906,1.9178370793377226,-0.09689400538281784,0.4297676369657898,-1.7060275584291782,-1.6325194991664342,0.15557433804643928,0.16552702439811895,-0.4374979380984966,0.547350909282569,-0.882611969074238,0.05945198500235268,-0.08267291300408967,0.222250964328923,8,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,35,7,0,0,False,False,False,False,True,0,False,False,0,False,False,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-0.9789843,10.947395524447854,-0.27807137,2.729951246191525,-0.7200035,1.5573596076438911,0.2717433,1.5498059455927373,0.4295777,-0.3158607245319172,0.83837396,-0.18072077387014893,-0.91281986,0.6885723340326397,0.48680496,0.4858212304468126,-0.2622634,-0.15580667955289798,-0.17452462,-0.049248266149102014,0.092922494,-0.04673656649036983,-0.108654864,0.143856158701852,-0.55388075,-0.0640011284947234,0.98956096,0.07291951950273745,-0.20540619,-0.04321499510653142,-0.19042012,0.17539077256445773,-0.2731656,0.22811776830806205,0.5551151,0.07332831157767912,-0.32943,-0.015789096969185772,0.18798667,0.06391466690297135,-0.18657674,0.02705510781847055,-0.23426303,-0.015084615269720585,-0.029140975,0.08201085862674111,0.13212302,0.052750843226022734,0.20938787,0.005306016605473876,0.027688837,0.08818740731715421,0.071294166,0.0037142658171608472,0.28742734,0.022880655449116244,0.16965744,-0.02334477804590218,-0.06657508,-0.015231696192100462,-0.16856383,0.00494258451062642,0.17883283,-0.006700210874647444,6.625,1.6985710434079266,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.0,2.0,1.0,1.0,45.0,51,4.79,4.16,4.51,False,3.0,True,4.59,4.92,4.88,4.75,53.45466,-2.23542,4960.0,13.579739904175222,2.0,1,-11.044737891139045,-5.93754789819882,7.473727569013345,1.853814116710675,0.12962276801571757,0.13136775477588497,-0.5721438542929326,-0.6810558866552607,1.1532576425981,-0.7186658257369765,2.738861766234271,1.740632446775372,-0.1262106629045754,1.2612217936787053,0.9897123125912385,0.007455959330135896,-1.3515162823944733,-2.298652250849728,0.7871627711266614,1.9497143740308844,-1.9410069612077463,0.49654123276126916,-0.38946594634352044,1.0219456945934757,1.0951509444077268,-0.14375751493968708,-1.8350851873174734,-1.131006392176274,1.1999470133632593,0.6034850215877025,-1.2331822578243719,-0.5328845789497441,28,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,2,7,2,3,0,1,0,0,0,0,0,0,4,0,2,34,6,0,0,False,False,False,False,True,0,False,False,0,False,False,244,42,6,4.833333333333333,56.71571428571431,0.9523809523809523,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0.02459016393442623,0,3.5684254,0.716000002369864,-1.9517422,-1.2036343016959963,-2.0849578,-0.7924464467709902,0.6117114,-2.7891403654050193,2.4765854,-1.5595013093804828,-0.14738013,0.5470250021071977,-0.17228702,1.997961292601743,-0.9110908,0.5747149614639304,0.68084735,-0.19225517575069515,0.702235,-1.1090912920476286,-1.1430036,-0.274189497203151,-0.73065275,-0.14546852809782607,-0.7830825,-0.5220951228048006,0.32055727,0.3452483599881304,-0.37566328,0.1514605930613654,-0.29711774,0.10397747408994985,-0.1747989,0.75358708402613,-0.3301963,-1.1619612141031648,0.24879616,0.0623190526069054,-0.014911479,-0.17279993839947866,0.5587735,0.3276036028019671,-0.31361774,-0.4035377436006654,-0.092378445,0.3465002640755268,0.4077321,-0.08857819603585852,-0.24184853,-0.026160654420978077,-0.3718913,-0.05513851799034865,0.26604804,0.14706915169868462,0.38831344,0.11866580275911773,-0.87545717,-0.054677287099562585,-0.08742054,-0.240164519445343,0.12888806,0.16107974811422268,0.19198893,0.1535171424312636,11.38095238095238,19.951469398759773,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2.0,1.0,2.0,1.0,25.0,1,5.0,5.0,5.0,False,6.0,False,5.0,5.0,5.0,5.0,53.65725,-2.08598,4940.0,13.52498288843258,1.0,1,-7.037870540066492,-4.921181095353422,-1.8762020037260727,-5.704276285243788,6.061095053372,-4.1392900595984425,-1.064325925531349,-2.781004736792882,0.6920091567857936,0.6906024977190477,-1.6428499742873048,-2.2563429953078535,-1.9349299016960426,-2.151711578167917,-1.2483688528029047,-0.2998846496591038,-2.639400728509088,-2.7531734485249317,-0.16993742268479356,1.620676252499816,-1.8901928364242238,-1.1919278209036877,-0.29636106907518506,-1.740083660230715,-1.9312966025358975,0.0679241356195183,-1.2426432999084398,1.0233635020342473,0.9968613696557066,3.5670803209012085,0.36674247749210753,-0.8726309040346065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,False,False,False,False,True,1,False,False,0,False,False,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1.5942066,10.947395524447854,0.60184216,2.7299512461915247,-1.184294,1.5573596076438976,-0.07824684,1.5498059455927402,-0.058158517,-0.3158607245319185,0.11623684,-0.1807207738701509,0.019115163,0.6885723340326396,-0.51820016,0.4858212304467783,0.15648113,-0.1558066795529262,0.16083978,-0.04924826614910679,-0.46647644,-0.046736566490379265,0.15811796,0.143856158701857,-0.2687966,-0.06400112849470521,-0.15931933,0.07291951950272448,-0.021247648,-0.04321499510654028,0.00026270185,0.1753907725644687,0.3628005,0.22811776830807182,0.09695735,0.07332831157768455,0.23023552,-0.015789096969163408,-0.0977136,0.0639146669029672,0.0269695,0.02705510781847968,-0.28538066,-0.015084615269687966,0.11277651,0.08201085862672723,-0.06044537,0.052750843226027175,-0.1233132,0.005306016605463511,-0.058541752,0.08818740731714049,0.12742847,0.003714265817152835,-0.0073312963,0.022880655449130014,-0.17228119,-0.023344778045893827,0.046614427,-0.015231696192110539,-0.15743099,0.004942584510597174,0.4601736,-0.006700210874586107,3.0,0.033701806416823944,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,1.0,1.0,1.0,83.0,86,4.98,4.95,4.96,True,1.0,True,4.98,4.99,4.99,4.95,53.393,-2.34904,4925.0,13.483915126625599,2.0,1,-9.648606373541307,-7.891956654011043,7.747659167029467,4.778773353081217,1.1304182237849654,1.6106139214644193,2.440246293213072,-1.4432470799664727,0.714611082563332,-0.04503049795498836,2.5767486835802833,1.139715996518795,2.1026685337564257,2.45788736898208,0.5772658510895693,-0.2812443283119688,-1.9880430812353707,-0.8485788875420804,0.4988853697552208,-0.47751647519309737,0.05870454893272339,0.22244347542813528,-0.0034270244958275833,-0.7168560360132438,1.1868326376752139,-0.5543945876848869,-0.6368998549960573,-1.6561041406812427,0.9368911918051074,2.307283962134571,0.1338741914825393,0.6288056811908094,51,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9,6,8,4,5,1,2,1,1,0,0,0,1,5,1,1,49,7,0,0,True,False,False,False,False,1,False,False,0,False,False,518,76,8,5.828947368421052,36.89776315789476,0.5263157894736842,0,0,3,2,2,1,0,1,1,0,2,1,1,1,0,0,0.03474903474903475,1,0.52093595,-0.5268455958184665,0.30121782,-0.41857604722465996,1.8090895,0.8786818621577595,0.30614328,-0.28434671157857655,-0.09919135,1.1125784269889272,0.61955297,-0.21938140312357698,0.28602356,-0.16780025007235644,-0.056296892,0.8833962467024958,-0.11184994,0.03438185755076488,0.027459528,0.00775241431266469,-0.45475283,0.5644909595406681,-0.30622295,-0.310621810030808,-0.090772755,-0.4545514027604402,-0.006160937,-0.19682271391070694,0.5087344,0.16473496983845146,0.49073532,0.2868927841730648,0.0056850733,0.011963733536867848,-0.085222445,0.0396231029263392,0.4377151,-0.36440736086061765,-0.38017592,-0.08963302811702142,-0.24980052,0.046974382735104715,-0.010288291,0.3804283649703171,-0.6780935,0.014686948328632732,0.1879154,0.13516636547475974,0.137154,-0.13662591383669845,0.35438615,-0.1575491025496007,0.4909702,0.006258711749302586,-0.077661976,0.20312958094984282,0.052084632,0.15039547291455846,0.13427234,0.2824505055396685,-0.16590874,0.033975453556276944,0.04573718,0.3058033723040568,17.190789473684212,70.04583445672688,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.25,2.0,2.0,159.0,29,4.83,4.59,4.86,True,10.0,False,4.79,4.86,4.93,4.66,53.48465347290039,-2.196014881134033,4869.0,13.330595482546201,2.0,1,2.0252492705469187,0.5761449096371992,-1.2556174900123578,-0.04345136207048857,-1.4599742981030466,-2.0907018906865473,3.0962370725463635,-0.04236627751073631,-0.4667355734078076,-0.1506316264548603,-2.5010570214751096,-2.6229473682790094,-1.1691081749827064,1.2177375360338911,3.5336521581129308,-2.3885260216165514,-1.1042388796827254,-0.1048356414256383,1.0578414289491973,0.4900542903543925,1.2116553727518533,0.12000122434646096,1.9919291482753663,-0.7959280411655787,-0.22695813444796537,-1.6760391216048087,-1.0156959057227433,0.7096438740744595,1.115800812336729,-2.4313936954909785,0.1741378770947534,1.3221785381785518,24,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8,3,6,0,1,1,0,1,0,1,0,1,0,4,0,3,50,9,0,0,True,False,False,False,False,2,False,False,1,False,False,432,64,10,5.703125,28.49525,0.9375,0,1,1,1,2,0,1,0,0,2,1,0,0,0,0,0,0.05555555555555555,3,0.79944026,0.7999267888969579,-0.025122467,-1.909237052644016,-0.96968716,0.3692871043151087,-0.2036513,-1.0060528293326754,-0.2577134,-0.6277609019968741,1.037616,0.5461092628714657,-0.41913924,1.9177422056204076,-0.48577195,-0.27257729016847654,0.7788042,0.36690688042705916,0.54372805,-0.17381908412873573,0.018142963,0.18277962413529592,-0.64028245,-0.16592613736221198,0.9155663,-0.42199293949961,-0.5729235,-0.37040450516542506,-0.59915644,0.4924989755881992,-0.45881402,0.08014783665802039,0.043425508,-0.10081283435926465,-0.019084087,-0.6883203076349629,0.05554981,-0.13785594892875355,-0.32865477,-0.6362059925832835,0.05460209,-0.4207743336057838,0.55758345,-0.5272536627077627,-0.3244843,0.35121373106343245,0.07165342,0.08794494050286215,-0.40324178,0.26586891248102595,-0.11613192,-0.11008462227014,-0.36742,0.09981132826448123,-0.42018604,-0.3757851849070194,0.048171848,0.17236885427175846,0.0626134,0.09247664148586822,-0.121497385,-0.4856242871176804,0.07962801,0.041297685910859375,15.84375,58.378269075222434,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,1.0,1.0,1.0,43.0,86,4.91,4.97,4.88,True,2.0,True,4.88,4.86,4.92,4.82,53.47995,-2.22121,4841.0,13.253935660506503,2.0,1,1.4165677576066509,-0.9127988373479679,-4.691680356996178,1.1892533505436924,4.176445888590853,-2.3590413080204544,0.9790563417520334,3.1230466789769102,-3.091807031823979,-2.569392545513567,-0.40921660903629653,1.910030608975461,1.9818646336413093,2.0383022807402322,0.962663122491009,0.790740371564321,0.8235981730396252,0.7306978218706917,1.3425100308332563,1.0780048823733657,-0.07291271306421926,-3.0911540730385845,0.9152755271203645,-1.422776489834742,-0.37552934896424417,2.3568938770131864,-0.22175651845646155,2.039070288847176,-1.582234101116824,2.9847632275287697,1.057716809188911,0.11950851788596381,23,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7,2,4,2,3,1,0,0,1,1,0,1,0,3,1,1,49,4,0,1,False,False,False,False,False,0,True,False,0,True,False,498,78,7,5.397435897435898,45.848076923076945,0.7692307692307693,0,1,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0.024096385542168676,4,0.07269,1.39604159669975,0.52267313,-1.0254997824042178,0.9536134,-0.4013543432478029,-0.4151558,-0.9132825800645674,0.118878976,0.7854902005127364,0.051759414,-0.05264496995469498,0.06057404,1.2103211987172808,-0.81508243,-0.8120631879589075,-0.37301204,0.10703648892058332,-0.2578183,-0.2525697283358576,-0.3886068,0.3814809482901762,0.5655777,0.075174603920259,-0.26580885,-1.1337960282860926,0.09669413,-0.530232555687826,-0.52732486,0.712264279055172,-0.20499039,-0.6688520640533507,0.46439686,-0.6962201671921848,-0.3062258,-0.4781471319547902,-0.13427469,-0.47321863466620334,0.03280199,-0.3769188274228279,0.76606506,-0.1649959331866007,0.041447014,-0.09036093509298411,0.23559985,-0.22797588078527384,-0.117732786,0.20676247989776328,0.36335507,-0.6554469700165918,-0.21167159,-0.3120966699236762,-0.2581892,0.49777388003396095,0.17318296,0.17965624597093763,-0.414599,-0.02217473608446931,0.17819016,-0.6906872832062928,-0.38661686,0.028486121104944775,-0.26863387,0.024575910317036914,11.298076923076923,19.183068212456185,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,1.0,1.0,1.0,39.0,86,4.77,4.78,4.85,True,2.0,True,4.84,4.91,4.86,4.77,53.44553,-2.27786,4835.0,13.23750855578371,2.0,1,6.238456277754248,7.530045511342018,5.573681767352549,-2.0646785032930075,0.7384235573804686,3.039034950606258,-0.8909340389803236,0.2898729840383712,-1.8719927488678023,-1.546764657083094,-2.2415271988130225,-1.8264851454644777,-0.24002032263557652,0.8218798335520514,0.20814872926379238,-2.8262024171320106,-1.0389487636398194,1.3117496890427525,-2.927952082761442,-1.1708497990962505,-1.7680855085767317,0.8940610412897618,1.032069315050761,1.050178048292269,0.21861966371515185,1.2684789389315454,-1.154591035813623,1.1382638228503343,0.687642465027761,0.6817500937875449,-0.23709022710879304,0.2342271074426535,31,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8,1,5,4,4,0,0,2,0,0,0,0,1,4,0,1,42,6,0,0,False,False,False,False,True,1,False,False,0,False,False,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-0.9068041,10.947395524447854,-0.785956,2.7299512461915247,-0.25325072,1.5573596076438971,1.1281269,1.5498059455927393,0.58359957,-0.31586072453191777,0.00877017,-0.18072077387013452,-0.09707497,0.6885723340326398,0.1888978,0.48582123044677994,-0.7240736,-0.1558066795529328,-0.15010712,-0.04924826614911503,0.42950332,-0.04673656649037822,0.6268122,0.1438561587018649,-0.29210496,-0.06400112849471337,0.37071592,0.07291951950272764,-0.4203502,-0.043214995106534225,-0.026105773,0.17539077256447616,0.22704726,0.22811776830807196,0.2862001,0.0733283115776738,0.2299278,-0.01578909696918234,-0.25592855,0.06391466690296611,-0.08129628,0.027055107818475026,0.10486966,-0.0150846152697032,-0.32625368,0.08201085862672863,-0.2893826,0.05275084322604156,-0.3483037,0.005306016605466887,-0.1257484,0.08818740731715051,0.15395412,0.003714265817133647,0.22274841,0.02288065544912673,0.1696176,-0.023344778045909682,0.036179263,-0.015231696192095384,0.019038064,0.004942584510602653,0.24338454,-0.006700210874595402,6.125,1.0784578053383662,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
